short_model,lattice_temperature_K,smearing_degauss_Ry,direction,path_distance_d,signed_q_2pi_over_a,q1,q2,thermal_short_cm-1,finite_q6_cm-1,full_EPC_cm-1
R2AO,300,0.0019000869,KM,0.035500000000000004,0.02366666666666667,0.3451666666666667,0.3096666666666667,1307.1151969538475,1277.3544027435823,1291.1731796968838
R2AO,300,0.0019000869,KM,0.036000000000000004,0.024,0.3453333333333333,0.3093333333333333,1307.1455064791926,1277.4189656029764,1291.4284465133692
R2AO,300,0.0019000869,KM,0.0365,0.024333333333333332,0.3455,0.309,1307.1762272646454,1277.4843933418547,1291.6691358233356
R2AO,300,0.0019000869,KM,0.037,0.024666666666666663,0.3456666666666666,0.3086666666666667,1307.2073587953416,1277.5506841072533,1291.9170168748226
R2AO,300,0.0019000869,KM,0.0375,0.024999999999999998,0.3458333333333334,0.30833333333333335,1307.2389005498635,1277.617836014115,1292.1637877327742
R2AO,300,0.0019000869,KM,0.038,0.025333333333333333,0.34600000000000003,0.308,1307.2708520002543,1277.6858471454048,1292.3999530062124
R2AO,300,0.0019000869,KM,0.0385,0.025666666666666664,0.3461666666666667,0.3076666666666667,1307.3032126120374,1277.7547155522384,1292.6479975575057
R2AO,300,0.0019000869,KM,0.039,0.026,0.3463333333333333,0.30733333333333335,1307.3359818442323,1277.8244392540103,1292.8859071272063
R2AO,300,0.0019000869,KM,0.0395,0.026333333333333334,0.34650000000000003,0.307,1307.369159149372,1277.8950162385268,1293.1223538206311
R2AO,300,0.0019000869,KM,0.04,0.026666666666666665,0.3466666666666667,0.3066666666666667,1307.402743973523,1277.9664444621549,1293.3663072373956
R2AO,300,0.0019000869,KM,0.0405,0.027,0.3468333333333333,0.30633333333333335,1307.4367357562996,1278.0387218499607,1293.5941098398514
R2AO,300,0.0019000869,KM,0.041,0.027333333333333334,0.347,0.306,1307.4711339308853,1278.1118462958684,1293.8306687022305
R2AO,300,0.0019000869,KM,0.0415,0.027666666666666666,0.3471666666666667,0.3056666666666667,1307.5059379240504,1278.185815662816,1294.0677742038092
R2AO,300,0.0019000869,KM,0.042,0.028,0.3473333333333333,0.30533333333333335,1307.541147156172,1278.2606277829216,1294.2949032246959
R2AO,300,0.0019000869,KM,0.0425,0.028333333333333335,0.3475,0.305,1307.5767610412508,1278.336280457653,1294.5358505487106
R2AO,300,0.0019000869,KM,0.043000000000000003,0.028666666666666667,0.3476666666666666,0.3046666666666667,1307.6127789869347,1278.4127714579997,1294.766112759204
R2AO,300,0.0019000869,KM,0.043500000000000004,0.029,0.3478333333333334,0.30433333333333334,1307.6492003945343,1278.4900985246595,1294.9953797355768
R2AO,300,0.0019000869,KM,0.044,0.02933333333333333,0.34800000000000003,0.304,1307.6860246590472,1278.5682593682232,1295.2336148520112
R2AO,300,0.0019000869,KM,0.0445,0.029666666666666664,0.3481666666666667,0.3036666666666667,1307.7232511691748,1278.6472516693623,1295.455156055336
R2AO,300,0.0019000869,KM,0.045,0.03,0.34833333333333333,0.30333333333333334,1307.7608793073455,1278.7270730790335,1295.685799571683
R2AO,300,0.0019000869,KM,0.0455,0.03033333333333333,0.34850000000000003,0.303,1307.7989084497358,1278.8077212186768,1295.915874862345
R2AO,300,0.0019000869,KM,0.046,0.030666666666666665,0.3486666666666667,0.3026666666666667,1307.837337966289,1278.8891936804246,1296.1344529635187
R2AO,300,0.0019000869,KM,0.0465,0.031,0.34883333333333333,0.30233333333333334,1307.8761672207406,1278.9714880273161,1296.36684914807
R2AO,300,0.0019000869,KM,0.047,0.03133333333333333,0.349,0.302,1307.9153955706377,1279.0546017935155,1296.587109132727
R2AO,300,0.0019000869,KM,0.0475,0.03166666666666666,0.3491666666666667,0.3016666666666667,1307.9550223673607,1279.1385324845342,1296.806668511327
R2AO,300,0.0019000869,KM,0.048,0.032,0.34933333333333333,0.30133333333333334,1307.9950469561477,1279.2232775774628,1297.0361836365553
R2AO,300,0.0019000869,KM,0.0485,0.03233333333333333,0.3495,0.301,1308.035468676117,1279.308834521201,1297.2484229606478
R2AO,300,0.0019000869,KM,0.049,0.03266666666666666,0.3496666666666666,0.3006666666666667,1308.0762868602885,1279.3952007366995,1297.4708921769254
R2AO,300,0.0019000869,KM,0.0495,0.033,0.3498333333333334,0.30033333333333334,1308.1175008356072,1279.4823736172016,1297.6930556398233
R2AO,300,0.0019000869,KM,0.05,0.03333333333333333,0.35000000000000003,0.3,1308.1591099229686,1279.570350528493,1297.9031975869507
R2AO,300,0.0019000869,KM,0.0505,0.033666666666666664,0.3501666666666667,0.2996666666666667,1308.2011134372399,1279.6591288091536,1298.1275794035585
R2AO,300,0.0019000869,KM,0.051000000000000004,0.034,0.35033333333333333,0.29933333333333334,1308.2435106872877,1279.7487057708158,1298.3390462002317
R2AO,300,0.0019000869,KM,0.051500000000000004,0.034333333333333334,0.35050000000000003,0.299,1308.286300975997,1279.8390786984266,1298.5503965197747
R2AO,300,0.0019000869,KM,0.052000000000000005,0.034666666666666665,0.3506666666666667,0.2986666666666667,1308.3294836002995,1279.9302448505143,1298.7729208978926
R2AO,300,0.0019000869,KM,0.0525,0.034999999999999996,0.35083333333333333,0.29833333333333334,1308.3730578511997,1280.0222014594583,1298.97744816166
R2AO,300,0.0019000869,KM,0.053,0.03533333333333333,0.351,0.298,1308.4170230137952,1280.1149457317674,1299.1930540544317
R2AO,300,0.0019000869,KM,0.0535,0.035666666666666666,0.3511666666666667,0.2976666666666667,1308.4613783673053,1280.208474848355,1299.4087502789298
R2AO,300,0.0019000869,KM,0.054,0.036,0.35133333333333333,0.29733333333333334,1308.5061231850973,1280.3027859648269,1299.6122640724523
R2AO,300,0.0019000869,KM,0.0545,0.03633333333333333,0.3515,0.297,1308.5512567347087,1280.397876211765,1299.8316524040379
R2AO,300,0.0019000869,KM,0.055,0.03666666666666667,0.3516666666666666,0.2966666666666667,1308.5967782778766,1280.4937426950214,1300.038274728284
R2AO,300,0.0019000869,KM,0.0555,0.037,0.3518333333333334,0.29633333333333334,1308.6426870705625,1280.5903824960124,1300.2447950668734
R2AO,300,0.0019000869,KM,0.056,0.03733333333333333,0.35200000000000004,0.296,1308.6889823629776,1280.687792672018,1300.4628230353123
R2AO,300,0.0019000869,KM,0.0565,0.03766666666666667,0.3521666666666667,0.2956666666666667,1308.7356633996133,1280.7859702564824,1300.6625206440972
R2AO,300,0.0019000869,KM,0.057,0.038,0.35233333333333333,0.29533333333333334,1308.7827294192637,1280.8849122593228,1300.8739983316198
R2AO,300,0.0019000869,KM,0.0575,0.03833333333333333,0.35250000000000004,0.295,1308.8301796550559,1280.984615667236,1301.0856755040559
R2AO,300,0.0019000869,KM,0.058,0.03866666666666667,0.3526666666666667,0.2946666666666667,1308.8780133344749,1281.0850774440125,1301.2846320905833
R2AO,300,0.0019000869,KM,0.0585,0.039,0.35283333333333333,0.29433333333333334,1308.9262296793938,1281.186294530852,1301.4999020982252
R2AO,300,0.0019000869,KM,0.059000000000000004,0.03933333333333333,0.353,0.294,1308.9748279061002,1281.28826384668,1301.7020118878472
R2AO,300,0.0019000869,KM,0.059500000000000004,0.03966666666666667,0.3531666666666667,0.2936666666666667,1309.023807225323,1281.3909822884737,1301.9040417962615
R2AO,300,0.0019000869,KM,0.06,0.039999999999999994,0.35333333333333333,0.29333333333333333,1309.0731668422638,1281.4944467315813,1302.117403965815
R2AO,450,0.0019000869,KG,0.06,-0.039999999999999994,0.3133333333333333,0.3133333333333333,1301.091627041364,1273.1308447499673,1292.5503435384724
R2AO,450,0.0019000869,KG,0.059500000000000004,-0.03966666666666667,0.3135,0.3135,1301.0422251067473,1273.0312459288243,1292.3867575858892
R2AO,450,0.0019000869,KG,0.059000000000000004,-0.03933333333333333,0.31366666666666665,0.31366666666666665,1300.9932014736935,1272.9323562898082,1292.1999852720003
R2AO,450,0.0019000869,KG,0.0585,-0.039,0.31383333333333335,0.31383333333333335,1300.944556912584,1272.8341783619212,1292.0105536341625
R2AO,450,0.0019000869,KG,0.058,-0.03866666666666667,0.314,0.314,1300.8962921902107,1272.7367146668973,1291.8404101786712
R2AO,450,0.0019000869,KG,0.0575,-0.03833333333333333,0.31416666666666665,0.31416666666666665,1300.8484080697478,1272.6399677190961,1291.6405987185174
R2AO,450,0.0019000869,KG,0.057,-0.038,0.3143333333333333,0.3143333333333333,1300.8009053107155,1272.5439400254018,1291.4602955592404
R2AO,450,0.0019000869,KG,0.0565,-0.03766666666666667,0.3145,0.3145,1300.7537846689438,1272.448634085117,1291.278023156269
R2AO,450,0.0019000869,KG,0.056,-0.03733333333333333,0.31466666666666665,0.31466666666666665,1300.7070468965458,1272.3540523898605,1291.0741809733581
R2AO,450,0.0019000869,KG,0.0555,-0.037,0.31483333333333335,0.31483333333333335,1300.6606927418763,1272.2601974234576,1290.8992651135732
R2AO,450,0.0019000869,KG,0.055,-0.03666666666666667,0.315,0.315,1300.6147229495039,1272.1670716618344,1290.7028398448244
R2AO,450,0.0019000869,KG,0.0545,-0.03633333333333333,0.31516666666666665,0.31516666666666665,1300.5691382601726,1272.0746775729092,1290.5045937659472
R2AO,450,0.0019000869,KG,0.054,-0.036,0.3153333333333333,0.3153333333333333,1300.5239394107725,1271.9830176164853,1290.3257068552584
R2AO,450,0.0019000869,KG,0.0535,-0.035666666666666666,0.3155,0.3155,1300.4791271343013,1271.892094244138,1290.1179382551338
R2AO,450,0.0019000869,KG,0.053,-0.03533333333333333,0.31566666666666665,0.31566666666666665,1300.4347021598362,1271.801909899106,1289.9294725824009
R2AO,450,0.0019000869,KG,0.0525,-0.034999999999999996,0.31583333333333335,0.31583333333333335,1300.3906652124952,1271.7124670161788,1289.73909645381
R2AO,450,0.0019000869,KG,0.052000000000000005,-0.034666666666666665,0.316,0.316,1300.3470170134071,1271.623768021581,1289.5275899585483
R2AO,450,0.0019000869,KG,0.051500000000000004,-0.034333333333333334,0.31616666666666665,0.31616666666666665,1300.3037582796758,1271.5358153328616,1289.3443377935153
R2AO,450,0.0019000869,KG,0.051000000000000004,-0.034,0.3163333333333333,0.3163333333333333,1300.2608897243472,1271.4486113587784,1289.1400482681133
R2AO,450,0.0019000869,KG,0.0505,-0.033666666666666664,0.3165,0.3165,1300.2184120563754,1271.3621584991783,1288.9339279552491
R2AO,450,0.0019000869,KG,0.05,-0.03333333333333333,0.31666666666666665,0.31666666666666665,1300.1763259805912,1271.2764591448845,1288.7465633090999
R2AO,450,0.0019000869,KG,0.0495,-0.033,0.31683333333333336,0.31683333333333336,1300.1346321976657,1271.1915156775738,1288.530994574688
R2AO,450,0.0019000869,KG,0.049,-0.03266666666666666,0.317,0.317,1300.093331404078,1271.1073304696613,1288.3340228174375
R2AO,450,0.0019000869,KG,0.0485,-0.03233333333333333,0.31716666666666665,0.31716666666666665,1300.052424292083,1271.0239058841748,1288.13509778378
R2AO,450,0.0019000869,KG,0.048,-0.032,0.3173333333333333,0.3173333333333333,1300.0119115496775,1270.9412442746375,1287.9155764997138
R2AO,450,0.0019000869,KG,0.0475,-0.03166666666666666,0.3175,0.3175,1299.9717938605631,1270.8593479849426,1287.7232155855152
R2AO,450,0.0019000869,KG,0.047,-0.03133333333333333,0.31766666666666665,0.31766666666666665,1299.9320719041207,1270.7782193492292,1287.5102789634918
R2AO,450,0.0019000869,KG,0.0465,-0.031,0.31783333333333336,0.31783333333333336,1299.8927463553696,1270.697860691756,1287.2953582703044
R2AO,450,0.0019000869,KG,0.046,-0.030666666666666665,0.318,0.318,1299.8538178849371,1270.6182743267782,1287.0981668717652
R2AO,450,0.0019000869,KG,0.0455,-0.03033333333333333,0.31816666666666665,0.31816666666666665,1299.815287159028,1270.539462558416,1286.8735040062766
R2AO,450,0.0019000869,KG,0.045,-0.03,0.3183333333333333,0.3183333333333333,1299.7771548393873,1270.4614276805269,1286.6661534423013
R2AO,450,0.0019000869,KG,0.0445,-0.029666666666666664,0.3185,0.3185,1299.7394215832699,1270.3841719765762,1286.4560627595822
R2AO,450,0.0019000869,KG,0.044,-0.02933333333333333,0.31866666666666665,0.31866666666666665,1299.7020880434047,1270.3076977195049,1286.2249874220422
R2AO,450,0.0019000869,KG,0.043500000000000004,-0.029,0.31883333333333336,0.31883333333333336,1299.6651548679663,1270.2320071715958,1286.0177731554227
R2AO,450,0.0019000869,KG,0.043000000000000003,-0.028666666666666667,0.319,0.319,1299.6286227005369,1270.157102584342,1285.7876344111262
R2AO,450,0.0019000869,KG,0.0425,-0.028333333333333335,0.31916666666666665,0.31916666666666665,1299.592492180077,1270.0829861983088,1285.5513152524322
R2AO,450,0.0019000869,KG,0.042,-0.028,0.3193333333333333,0.3193333333333333,1299.5567639408912,1270.0096602429996,1285.3310640196073
R2AO,450,0.0019000869,KG,0.0415,-0.027666666666666666,0.3195,0.3195,1299.5214386125963,1269.9371269367164,1285.0965854465965
R2AO,450,0.0019000869,KG,0.041,-0.027333333333333334,0.31966666666666665,0.31966666666666665,1299.4865168200863,1269.8653884864204,1284.8933730282627
R2AO,450,0.0019000869,KG,0.0405,-0.027,0.31983333333333336,0.31983333333333336,1299.4519991835039,1269.7944470875927,1284.689876796012
R2AO,450,0.0019000869,KG,0.04,-0.026666666666666665,0.32,0.32,1299.4178863182042,1269.724304924091,1284.4635032977067
R2AO,450,0.0019000869,KG,0.0395,-0.026333333333333334,0.32016666666666665,0.32016666666666665,1299.3841788347233,1269.654964168008,1284.2575150193165
R2AO,450,0.0019000869,KG,0.039,-0.026,0.3203333333333333,0.3203333333333333,1299.3508773387468,1269.5864269795252,1284.0306307554192
R2AO,450,0.0019000869,KG,0.0385,-0.025666666666666664,0.3205,0.3205,1299.3179824310778,1269.5186955067668,1283.8004836688933
R2AO,450,0.0019000869,KG,0.038,-0.025333333333333333,0.32066666666666666,0.32066666666666666,1299.2854947076023,1269.4517718856548,1283.5849401663877
R2AO,450,0.0019000869,KG,0.0375,-0.024999999999999998,0.32083333333333336,0.32083333333333336,1299.2534147592594,1269.3856582397568,1283.3447008120604
R2AO,450,0.0019000869,KG,0.037,-0.024666666666666663,0.321,0.321,1299.2217431720078,1269.3203566801376,1283.1193085753646
R2AO,450,0.0019000869,KG,0.0365,-0.024333333333333332,0.32116666666666666,0.32116666666666666,1299.190480526795,1269.2558693052092,1282.8915206876627
R2AO,450,0.0019000869,KG,0.036000000000000004,-0.024,0.3213333333333333,0.3213333333333333,1299.1596273995244,1269.1921982005745,1282.6463247950326
R2AO,450,0.0019000869,KG,0.035500000000000004,-0.02366666666666667,0.3215,0.3215,1299.1291843610236,1269.1293454388745,1282.4227738964219
R2AO,450,0.0019000869,KG,0.035,-0.023333333333333334,0.32166666666666666,0.32166666666666666,1299.0991519770137,1269.0673130796342,1282.1819958087442
R2AO,450,0.0019000869,KG,0.0345,-0.023,0.32183333333333336,0.32183333333333336,1299.069530808075,1269.0061031691018,1281.9392279072983
R2AO,450,0.0019000869,KG,0.034,-0.02266666666666667,0.322,0.322,1299.0403214096198,1268.9457177400934,1281.7100989191288
R2AO,450,0.0019000869,KG,0.0335,-0.022333333333333334,0.32216666666666666,0.32216666666666666,1299.0115243318562,1268.8861588118302,1281.459101737074
R2AO,450,0.0019000869,KG,0.033,-0.022,0.3223333333333333,0.3223333333333333,1298.983140119761,1268.8274283897795,1281.2213165366798
R2AO,450,0.0019000869,KG,0.0325,-0.021666666666666667,0.3225,0.3225,1298.9551693130445,1268.769528465489,1280.9812964794457
R2AO,450,0.0019000869,KG,0.032,-0.021333333333333333,0.32266666666666666,0.32266666666666666,1298.9276124461228,1268.7124610164249,1280.7259022293783
R2AO,450,0.0019000869,KG,0.0315,-0.020999999999999998,0.32283333333333336,0.32283333333333336,1298.9004700480837,1268.656228005804,1280.4891526408676
R2AO,450,0.0019000869,KG,0.031,-0.020666666666666667,0.323,0.323,1298.8737426426599,1268.6008313824275,1280.2373270662224
R2AO,450,0.0019000869,KG,0.0305,-0.02033333333333333,0.32316666666666666,0.32316666666666666,1298.8474307481927,1268.5462730805111,1279.9836921889212
R2AO,450,0.0019000869,KG,0.03,-0.019999999999999997,0.3233333333333333,0.3233333333333333,1298.8215348776073,1268.4925550195164,1279.7411972833731
R2AO,450,0.0019000869,KG,0.029500000000000002,-0.019666666666666666,0.3235,0.3235,1298.7960555383754,1268.439679103978,1279.4800661113263
R2AO,450,0.0019000869,KG,0.029,-0.019333333333333334,0.32366666666666666,0.32366666666666666,1298.7709932324915,1268.3876472233296,1279.2297839007413
R2AO,450,0.0019000869,KG,0.0285,-0.019,0.32383333333333336,0.32383333333333336,1298.7463484564387,1268.3364612517323,1278.977269395185
R2AO,450,0.0019000869,KG,0.028,-0.018666666666666665,0.324,0.324,1298.722121701159,1268.2861230478934,1278.7121231342983
R2AO,450,0.0019000869,KG,0.0275,-0.018333333333333333,0.32416666666666666,0.32416666666666666,1298.6983134520237,1268.2366344548955,1278.4612660242651
R2AO,450,0.0019000869,KG,0.027,-0.018,0.3243333333333333,0.3243333333333333,1298.6749241888033,1268.1879973000116,1278.1983283290804
R2AO,450,0.0019000869,KG,0.0265,-0.017666666666666664,0.3245,0.3245,1298.6519543856375,1268.1402133945287,1277.9338697721828
R2AO,450,0.0019000869,KG,0.026000000000000002,-0.017333333333333333,0.32466666666666666,0.32466666666666666,1298.6294045110053,1268.0932845335633,1277.677092927656
R2AO,450,0.0019000869,KG,0.025500000000000002,-0.017,0.32483333333333336,0.32483333333333336,1298.6072750276971,1268.0472124958799,1277.406572153025
R2AO,450,0.0019000869,KG,0.025,-0.016666666666666666,0.325,0.325,1298.5855663927819,1268.0019990437056,1277.1432129321418
R2AO,450,0.0019000869,KG,0.0245,-0.01633333333333333,0.32516666666666666,0.32516666666666666,1298.5642790575816,1267.9576459225455,1276.8775940514035
R2AO,450,0.0019000869,KG,0.024,-0.016,0.3253333333333333,0.3253333333333333,1298.5434134676402,1267.9141548609928,1276.603345225256
R2AO,450,0.0019000869,KG,0.0235,-0.015666666666666666,0.3255,0.3255,1298.5229700626944,1267.871527570541,1276.3372114474234
R2AO,450,0.0019000869,KG,0.023,-0.015333333333333332,0.32566666666666666,0.32566666666666666,1298.5029492766444,1267.829765745396,1276.0629092767597
R2AO,450,0.0019000869,KG,0.0225,-0.015,0.32583333333333336,0.32583333333333336,1298.4833515375285,1267.7888710622804,1275.786774130078
R2AO,450,0.0019000869,KG,0.022,-0.014666666666666665,0.326,0.326,1298.4641772674902,1267.7488451802442,1275.5129727591984
R2AO,450,0.0019000869,KG,0.021500000000000002,-0.014333333333333333,0.32616666666666666,0.32616666666666666,1298.4454268827533,1267.7096897404688,1275.2322609116957
R2AO,450,0.0019000869,KG,0.021,-0.014,0.3263333333333333,0.3263333333333333,1298.4271007935897,1267.6714063660738,1274.9555667531176
R2AO,450,0.0019000869,KG,0.0205,-0.013666666666666667,0.3265,0.3265,1298.4091994042958,1267.633996661916,1274.6814959980245
R2AO,450,0.0019000869,KG,0.02,-0.013333333333333332,0.32666666666666666,0.32666666666666666,1298.3917231131627,1267.5974622143951,1274.408431599799
R2AO,450,0.0019000869,KG,0.0195,-0.013,0.32683333333333336,0.32683333333333336,1298.3746723124473,1267.561804591254,1274.1359371037659
R2AO,450,0.0019000869,KG,0.019,-0.012666666666666666,0.327,0.327,1298.3580473883464,1267.5270253413776,1273.8617393845163
